aging_rate_pct,strategy,task_id,server_age_years,duration_s,operational_g,embodied_g,total_carbon_g,power_w,energy_kwh,timestamp
5.0,embodied_prioritized,140,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528405
5.0,embodied_prioritized,141,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528406
5.0,embodied_prioritized,142,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528408
5.0,embodied_prioritized,143,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528409
5.0,embodied_prioritized,144,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528410
5.0,embodied_prioritized,145,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528418
5.0,embodied_prioritized,146,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528419
5.0,embodied_prioritized,147,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528420
5.0,embodied_prioritized,148,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528421
5.0,embodied_prioritized,149,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528424
5.0,embodied_prioritized,150,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528425
5.0,embodied_prioritized,151,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528426
5.0,embodied_prioritized,152,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528427
5.0,embodied_prioritized,153,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528428
5.0,embodied_prioritized,154,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528429
5.0,embodied_prioritized,155,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528431
5.0,embodied_prioritized,156,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528432
5.0,embodied_prioritized,157,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528433
5.0,embodied_prioritized,158,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528434
5.0,embodied_prioritized,159,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528435
5.0,embodied_prioritized,160,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528436
5.0,embodied_prioritized,161,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528438
5.0,embodied_prioritized,162,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528439
5.0,embodied_prioritized,163,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528440
5.0,embodied_prioritized,164,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528441
5.0,embodied_prioritized,165,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528441
5.0,embodied_prioritized,166,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528442
5.0,embodied_prioritized,167,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528443
5.0,embodied_prioritized,168,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528444
5.0,embodied_prioritized,169,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528445
5.0,embodied_prioritized,170,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528446
5.0,embodied_prioritized,171,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528447
5.0,embodied_prioritized,172,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528449
5.0,embodied_prioritized,173,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528450
5.0,embodied_prioritized,174,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528451
5.0,embodied_prioritized,175,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528452
5.0,embodied_prioritized,176,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528455
5.0,embodied_prioritized,177,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528456
5.0,embodied_prioritized,178,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528457
5.0,embodied_prioritized,179,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528458
5.0,embodied_prioritized,180,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528459
5.0,embodied_prioritized,181,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528460
5.0,embodied_prioritized,182,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528462
5.0,embodied_prioritized,183,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528463
5.0,embodied_prioritized,184,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528464
5.0,embodied_prioritized,185,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528465
5.0,embodied_prioritized,186,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528467
5.0,embodied_prioritized,187,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528468
5.0,embodied_prioritized,188,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528469
5.0,embodied_prioritized,189,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528470
5.0,embodied_prioritized,190,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528471
5.0,embodied_prioritized,191,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528473
5.0,embodied_prioritized,192,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528474
5.0,embodied_prioritized,193,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528475
5.0,embodied_prioritized,194,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528476
5.0,embodied_prioritized,195,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528477
5.0,embodied_prioritized,196,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528479
5.0,embodied_prioritized,197,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528480
5.0,embodied_prioritized,198,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528481
5.0,embodied_prioritized,199,4.0,14400.0,200.30399999999997,12.046543463381248,212.35054346338123,78.0,0.312,2025-11-09T22:21:52.528484
5.0,balanced,0,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528531
5.0,balanced,1,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528535
5.0,balanced,2,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528536
5.0,balanced,3,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528537
5.0,balanced,4,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528538
5.0,balanced,5,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528539
5.0,balanced,6,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528540
5.0,balanced,7,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528541
5.0,balanced,8,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528542
5.0,balanced,9,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528544
5.0,balanced,10,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528545
5.0,balanced,11,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528546
5.0,balanced,12,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528547
5.0,balanced,13,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528549
5.0,balanced,14,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528550
5.0,balanced,15,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528551
5.0,balanced,16,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528552
5.0,balanced,17,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528554
5.0,balanced,18,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528555
5.0,balanced,19,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528556
5.0,balanced,20,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528557
5.0,balanced,21,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528559
5.0,balanced,22,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528560
5.0,balanced,23,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528561
5.0,balanced,24,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528562
5.0,balanced,25,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528563
5.0,balanced,26,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528564
5.0,balanced,27,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528565
5.0,balanced,28,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528567
5.0,balanced,29,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528568
5.0,balanced,30,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528569
5.0,balanced,31,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528570
5.0,balanced,32,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528571
5.0,balanced,33,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528572
5.0,balanced,34,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528573
5.0,balanced,35,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528574
5.0,balanced,36,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528575
5.0,balanced,37,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528576
5.0,balanced,38,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528577
5.0,balanced,39,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528578
5.0,balanced,40,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528579
5.0,balanced,41,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528581
5.0,balanced,42,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528581
5.0,balanced,43,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528582
5.0,balanced,44,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528584
5.0,balanced,45,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528585
5.0,balanced,46,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528586
5.0,balanced,47,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528587
5.0,balanced,48,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528587
5.0,balanced,49,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528590
5.0,balanced,50,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528591
5.0,balanced,51,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528592
5.0,balanced,52,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528593
5.0,balanced,53,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528594
5.0,balanced,54,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528595
5.0,balanced,55,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528596
5.0,balanced,56,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528597
5.0,balanced,57,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528599
5.0,balanced,58,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528600
5.0,balanced,59,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528601
5.0,balanced,60,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528602
5.0,balanced,61,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528603
5.0,balanced,62,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528604
5.0,balanced,63,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528605
5.0,balanced,64,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528607
5.0,balanced,65,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528608
5.0,balanced,66,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528609
5.0,balanced,67,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528610
5.0,balanced,68,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528611
5.0,balanced,69,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528613
5.0,balanced,70,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528614
5.0,balanced,71,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528615
5.0,balanced,72,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528616
5.0,balanced,73,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528617
5.0,balanced,74,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528619
5.0,balanced,75,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528620
5.0,balanced,76,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528621
5.0,balanced,77,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528622
5.0,balanced,78,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528625
5.0,balanced,79,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528626
5.0,balanced,80,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528627
5.0,balanced,81,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528630
5.0,balanced,82,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528631
5.0,balanced,83,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528632
5.0,balanced,84,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528633
5.0,balanced,85,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528634
5.0,balanced,86,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528636
5.0,balanced,87,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528637
5.0,balanced,88,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528638
5.0,balanced,89,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528639
5.0,balanced,90,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528640
5.0,balanced,91,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528642
5.0,balanced,92,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528643
5.0,balanced,93,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528644
5.0,balanced,94,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528645
5.0,balanced,95,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528647
5.0,balanced,96,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528648
5.0,balanced,97,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528649
5.0,balanced,98,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528650
5.0,balanced,99,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528653
5.0,balanced,100,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528654
5.0,balanced,101,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528655
5.0,balanced,102,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528657
5.0,balanced,103,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528658
5.0,balanced,104,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528659
5.0,balanced,105,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528660
5.0,balanced,106,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528661
5.0,balanced,107,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528662
5.0,balanced,108,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528664
5.0,balanced,109,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528665
5.0,balanced,110,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528666
5.0,balanced,111,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528667
5.0,balanced,112,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528668
5.0,balanced,113,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528669
5.0,balanced,114,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528670
5.0,balanced,115,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528671
5.0,balanced,116,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528672
5.0,balanced,117,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528673
5.0,balanced,118,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528674
5.0,balanced,119,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528676
5.0,balanced,120,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528677
5.0,balanced,121,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528679
5.0,balanced,122,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528680
5.0,balanced,123,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528682
5.0,balanced,124,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528683
5.0,balanced,125,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528684
5.0,balanced,126,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528685
5.0,balanced,127,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528686
5.0,balanced,128,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528688
5.0,balanced,129,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528689
5.0,balanced,130,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528690
5.0,balanced,131,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528691
5.0,balanced,132,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528693
5.0,balanced,133,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528694
5.0,balanced,134,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528695
5.0,balanced,135,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528696
5.0,balanced,136,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528697
5.0,balanced,137,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528699
5.0,balanced,138,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528700
5.0,balanced,139,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528701
5.0,balanced,140,2.5,14400.0,187.78499999999997,30.116358658453116,217.9013586584531,73.125,0.2925,2025-11-09T22:21:52.528702
